File.accession	File.format	Output.type	Experiment.accession	Assay	Biosample.term.id	Biosample.term.name	Biosample.type	Biosample.organism	Biosample.treatments	Biosample.treatments.amount	Biosample.treatments.duration	Biosample.genetic.modifications.methods	Biosample.genetic.modifications.categories	Biosample.genetic.modifications.targets	Biosample.genetic.modifications.gene.targets	Biosample.genetic.modifications.site.coordinates	Biosample.genetic.modifications.zygosity	Experiment.target	Library.made.from	Library.depleted.in	Library.extraction.method	Library.lysis.method	Library.crosslinking.method	Library.strand.specific	Experiment.date.released	Project	RBNS.protein.concentration	Library.fragmentation.method	Library.size.range	Biological.replicate.s.	Technical.replicate	Read.length	Mapped.read.length	Run.type	Paired.end	Paired.with	Derived.from	Size	Lab	md5sum	dbxrefs	File.download.URL	Assembly	Genome.annotation	Platform	Controlled.by	File.Status	s3_uri	Audit.WARNING	Audit.INTERNAL_ACTION	Audit.NOT_COMPLIANT	Audit.ERROR
ENCFF624SFC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR528PSI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/HLF-human/	NA	NA	NA	HLF-human	DNA	NA	NA			False	2016-10-12	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF008WCZ, ENCFF145MQM, ENCFF181DWV	1124836	ENCODE Processing Pipeline	086f8e2fb4fbd272c66b98b384a2ebf8		https://www.encodeproject.org/files/ENCFF624SFC/@@download/ENCFF624SFC.bed.gz	hg19	NA			released	s3://encode-public/2016/09/06/261945ff-701d-444a-a9bf-f0b435572981/ENCFF624SFC.bed.gz	NA	NA	NA	NA
ENCFF718ERC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR226QQM	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/NFIA-human/	NA	NA	NA	NFIA-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF041VRU, ENCFF218ZLP, ENCFF219HAU	506839	ENCODE Processing Pipeline	08c3d2355f67b2d2015cd4a72acae833		https://www.encodeproject.org/files/ENCFF718ERC/@@download/ENCFF718ERC.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/2f392cd7-7378-4ac5-a14e-5265f9e39dbb/ENCFF718ERC.bed.gz	NA	NA	NA	NA
ENCFF880SXP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR278JQG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	IKZF1-human	DNA	NA	NA			False	2016-06-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF727PSQ, ENCFF835OWQ, ENCFF916ARR	47660	ENCODE Processing Pipeline	5b7572ab56cf4c0cce401f0880eb3529		https://www.encodeproject.org/files/ENCFF880SXP/@@download/ENCFF880SXP.bed.gz	hg19	NA			released	s3://encode-public/2016/06/13/c340eb7c-9446-45fd-8d1d-e9925c7a2828/ENCFF880SXP.bed.gz	NA	NA	NA	NA
ENCFF208YTG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR569ARC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/NFYC-human/	NA	NA	NA	NFYC-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF065MVG, ENCFF103QCD, ENCFF867UCI	285564	ENCODE Processing Pipeline	7dfadc15277a085d3e8bdce14ec8dd02		https://www.encodeproject.org/files/ENCFF208YTG/@@download/ENCFF208YTG.bed.gz	hg19	NA			released	s3://encode-public/2018/11/21/882a79cc-ed53-4a83-b041-a28e63353493/ENCFF208YTG.bed.gz	NA	NA	NA	NA
ENCFF984ULW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR823ADL	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/RFXANK-human/	NA	NA	NA	RFXANK-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF511LGA, ENCFF744MKN, ENCFF913EGW	153854	ENCODE Processing Pipeline	b047498e6e0e0b0bc781f2ea1d4b46ad		https://www.encodeproject.org/files/ENCFF984ULW/@@download/ENCFF984ULW.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/6d677876-0a5f-478f-8ca1-25860c24c241/ENCFF984ULW.bed.gz	NA	NA	NA	NA
ENCFF355ARZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR523XCR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	RNF2-human	DNA	NA	NA			False	2016-06-23	ENCODE	NA	NA	NA	1, 3	NA	NA	NA		NA		ENCFF001TDO, ENCFF003FGN, ENCFF387MBI, ENCFF868YQL	225454	ENCODE Processing Pipeline	01286b656bb017488d7534dbd33305da		https://www.encodeproject.org/files/ENCFF355ARZ/@@download/ENCFF355ARZ.bed.gz	hg19	NA			released	s3://encode-public/2017/03/05/c28ed096-f767-4bf2-849d-7cfd2af2f54c/ENCFF355ARZ.bed.gz	NA	NA	NA	NA
ENCFF741WKY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BJX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	SP1-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF121SXP, ENCFF420CVJ, ENCFF740QPT	593220	ENCODE Processing Pipeline	637ee87b99d565855508c0e4d6d3c2d8		https://www.encodeproject.org/files/ENCFF741WKY/@@download/ENCFF741WKY.bed.gz	hg19	NA			released	s3://encode-public/2017/12/08/75c7b6af-981e-44b5-a341-04857be3a14e/ENCFF741WKY.bed.gz	NA	NA	NA	NA
ENCFF396GKZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR759BDG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/BCL6-human/	NA	NA	NA	BCL6-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF095BUQ, ENCFF310LLW, ENCFF622DPU	685187	ENCODE Processing Pipeline	c1ea48cc7e1a665649f6b1c25f44093a		https://www.encodeproject.org/files/ENCFF396GKZ/@@download/ENCFF396GKZ.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/63bbf188-3ab1-4641-8924-5198d23722cd/ENCFF396GKZ.bed.gz	NA	NA	NA	NA
ENCFF363QMG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR754MUD	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	SKI-human	DNA	NA	NA			False	2018-01-26	ENCODE	NA	NA	NA	2, 3	NA	NA	NA		NA		ENCFF001TDO, ENCFF100FCL, ENCFF360EGT, ENCFF601QAF	538846	ENCODE Processing Pipeline	5d8eac327034da7d5ea1e8c5f839c912		https://www.encodeproject.org/files/ENCFF363QMG/@@download/ENCFF363QMG.bed.gz	hg19	NA			released	s3://encode-public/2017/03/05/d6462bdb-e4a1-4ba1-b208-f5b350fde292/ENCFF363QMG.bed.gz	NA	NA	NA	NA
ENCFF667PAI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR849DFF	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/PBX2-human/	NA	NA	NA	PBX2-human	DNA	NA	NA			False	2016-06-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF230HGO, ENCFF364KNO, ENCFF834BOR	103649	ENCODE Processing Pipeline	20d1799d8450373b83edb9309eb79e80		https://www.encodeproject.org/files/ENCFF667PAI/@@download/ENCFF667PAI.bed.gz	hg19	NA			released	s3://encode-public/2017/03/06/348c7e5b-026a-419a-9209-27370d0e5466/ENCFF667PAI.bed.gz	NA	NA	NA	NA
ENCFF847HDW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR277VIC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	HDAC6-human	DNA	NA	NA			False	2017-12-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF363SUO, ENCFF453FOJ, ENCFF636HOL	22834	ENCODE Processing Pipeline	90d94f1c3b2b0814801f992432540df3		https://www.encodeproject.org/files/ENCFF847HDW/@@download/ENCFF847HDW.bed.gz	hg19	NA			released	s3://encode-public/2017/03/08/89bd9946-d2a1-407a-9258-b7f589a1fa04/ENCFF847HDW.bed.gz	NA	NA	NA	NA
ENCFF061EOS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BPI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	POLR2AphosphoS5-human	DNA	NA	NA			False	2012-02-29	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF198UGH, ENCFF261HIN, ENCFF764SZC	502534	ENCODE Processing Pipeline	27a1ee77f9d3729b9065eb836173ef26		https://www.encodeproject.org/files/ENCFF061EOS/@@download/ENCFF061EOS.bed.gz	hg19	NA			released	s3://encode-public/2017/06/16/33d4cb33-d1d8-4ca6-a7c5-9b3836996fdd/ENCFF061EOS.bed.gz	NA	NA	NA	NA
ENCFF208AFB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CEBPZ-human	DNA	NA	NA			False	2012-05-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF038ZOH, ENCFF884XPS, ENCFF929SGA	9470	ENCODE Processing Pipeline	d920db9d39dce27b60ab03fd7bb65dad		https://www.encodeproject.org/files/ENCFF208AFB/@@download/ENCFF208AFB.bed.gz	hg19	NA			released	s3://encode-public/2017/12/09/e957909d-9670-4c03-92f0-35c4fac043da/ENCFF208AFB.bed.gz	NA	NA	NA	NA
ENCFF060MLS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR487LUQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	PHF8-human	DNA	NA	NA			False	2018-03-05	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF134YYB, ENCFF291RVB, ENCFF723MLM	109181	ENCODE Processing Pipeline	52abfc24697bfc447f22344fa5dba7dd		https://www.encodeproject.org/files/ENCFF060MLS/@@download/ENCFF060MLS.bed.gz	hg19	NA			released	s3://encode-public/2017/03/08/b05adc5f-3567-4674-8f2a-19afa43c93fb/ENCFF060MLS.bed.gz	NA	NA	NA	NA
ENCFF922GRD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDS	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MAX-human	DNA	NA	NA			False	2012-05-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF447AAX, ENCFF617LWA, ENCFF969FOU	271367	ENCODE Processing Pipeline	4f3c95d6b517e83237e0771cb7daffc3		https://www.encodeproject.org/files/ENCFF922GRD/@@download/ENCFF922GRD.bed.gz	hg19	NA			released	s3://encode-public/2017/12/07/decc14e4-4868-4f26-8f7d-d72bc02635f6/ENCFF922GRD.bed.gz	NA	NA	NA	NA
ENCFF694UJI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR219NRT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	GTF2F1-human	DNA	NA	NA			False	2014-07-07	ENCODE	NA	NA	NA	2, 3	NA	NA	NA		NA		ENCFF001TDO, ENCFF266NSN, ENCFF401ZKP, ENCFF808UFI	48543	ENCODE Processing Pipeline	8c61a3021ba1648497bcc6c7e1a1d4d7		https://www.encodeproject.org/files/ENCFF694UJI/@@download/ENCFF694UJI.bed.gz	hg19	NA			released	s3://encode-public/2018/02/12/f5d842fe-ccd3-4a8f-b246-0aca41929f55/ENCFF694UJI.bed.gz	NA	NA	NA	NA
ENCFF002CUL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MXI1-human	DNA	NA	NA			False	2012-08-20	ENCODE	NA	NA	NA		NA	NA	NA		NA			521816	ENCODE Consortium Analysis Working Group	abb524e774342f5ff70c2f52ffe5ca43		https://www.encodeproject.org/files/ENCFF002CUL/@@download/ENCFF002CUL.bed.gz	hg19	NA			released	s3://encode-public/2014/06/06/abcbafec-0988-4bec-956a-61536d35359d/ENCFF002CUL.narrowPeak.gz	NA	NA	NA	NA
ENCFF665CIR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR514EOE	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	BRD4-human	DNA	NA	NA			False	2017-08-12	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF048ORT, ENCFF535RVB, ENCFF642BLW	93924	ENCODE Processing Pipeline	d36751a4faacb8a2dc633effa58b28d1		https://www.encodeproject.org/files/ENCFF665CIR/@@download/ENCFF665CIR.bed.gz	hg19	NA			released	s3://encode-public/2017/02/08/1b83f52e-0011-430c-9333-b5a4f065a913/ENCFF665CIR.bed.gz	NA	NA	NA	NA
ENCFF598VEK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR525YFS	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZBTB40-human	DNA	NA	NA			False	2016-08-01	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF246GJS, ENCFF741YYS, ENCFF829CKQ	120849	ENCODE Processing Pipeline	caa96ece080332e78a21cb467dfbe8d6		https://www.encodeproject.org/files/ENCFF598VEK/@@download/ENCFF598VEK.bed.gz	hg19	NA			released	s3://encode-public/2017/03/06/84d55980-a69e-4190-8560-eb6924771a25/ENCFF598VEK.bed.gz	NA	NA	NA	NA
ENCFF950HDR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR859JGF	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ATM-human	DNA	NA	NA			False	2017-05-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF017ACO, ENCFF428ZAR, ENCFF476ETP	40652	ENCODE Processing Pipeline	032254b87245bb0691cb552e012826b6		https://www.encodeproject.org/files/ENCFF950HDR/@@download/ENCFF950HDR.bed.gz	hg19	NA			released	s3://encode-public/2016/09/01/49525b43-81f6-4c8f-b238-362a30869b4e/ENCFF950HDR.bed.gz	NA	NA	NA	NA
ENCFF639TOU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR555ZMV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	AGO1-human	DNA	NA	NA	SDS	formaldehyde	False	2017-12-01	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF272GTS, ENCFF386BWC, ENCFF661JJB	247580	ENCODE Processing Pipeline	d830ce83f9d99a0ec16fe0dfa6680344		https://www.encodeproject.org/files/ENCFF639TOU/@@download/ENCFF639TOU.bed.gz	hg19	NA			released	s3://encode-public/2017/02/11/36b0b333-196c-49ba-9fdd-c6ad74d60f46/ENCFF639TOU.bed.gz	NA	NA	NA	NA
ENCFF144FQA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR171FUX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	FOXK2-human	DNA	NA	NA			False	2016-04-22	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF076ZSW, ENCFF765WNF, ENCFF834WHV	196025	ENCODE Processing Pipeline	17e7c688b36ce8a85f53635d7fa8324d		https://www.encodeproject.org/files/ENCFF144FQA/@@download/ENCFF144FQA.bed.gz	hg19	NA			released	s3://encode-public/2017/03/06/061533d7-578d-480e-aefc-77f6581cbc6e/ENCFF144FQA.bed.gz	NA	NA	NA	NA
ENCFF140ARE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BNJ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	HNF4G-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF540FQF, ENCFF600JKB, ENCFF608NEP	417895	ENCODE Processing Pipeline	361cfa119c4ac6576c821f2a7dfb483f		https://www.encodeproject.org/files/ENCFF140ARE/@@download/ENCFF140ARE.bed.gz	hg19	NA			released	s3://encode-public/2017/12/08/43c30a7f-e9f4-4026-84fa-a80ecf89b020/ENCFF140ARE.bed.gz	NA	NA	NA	NA
ENCFF002CUX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EVQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	TCF7L2-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			66265	ENCODE Consortium Analysis Working Group	48217ad1de947d3aa04bab64adba7682		https://www.encodeproject.org/files/ENCFF002CUX/@@download/ENCFF002CUX.bed.gz	hg19	NA			released	s3://encode-public/2014/06/06/22d77564-42b2-4778-8dde-04f4156414a7/ENCFF002CUX.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CUY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EVS	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	NR2C2-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			68743	ENCODE Consortium Analysis Working Group	1341c254fe193f8e1b74e523a83b53fb		https://www.encodeproject.org/files/ENCFF002CUY/@@download/ENCFF002CUY.bed.gz	hg19	NA			released	s3://encode-public/2014/06/06/7de594c3-b743-42d0-b870-aaee074af158/ENCFF002CUY.narrowPeak.gz	NA	NA	NA	NA
ENCFF883CDF	bed narrowPeak	optimal IDR thresholded peaks	ENCSR804HMZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	HNRNPLL-human	DNA	NA	NA	SDS	formaldehyde	False	2017-12-01	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF252CYF, ENCFF482ZCR, ENCFF483RRM	472671	ENCODE Processing Pipeline	0a8d51d05c44c4ec3e4ed88778b5f075		https://www.encodeproject.org/files/ENCFF883CDF/@@download/ENCFF883CDF.bed.gz	hg19	NA			released	s3://encode-public/2017/02/10/f86acaf4-1f5d-4834-8aea-14f14556f5af/ENCFF883CDF.bed.gz	NA	NA	NA	NA
ENCFF052YIL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR015TKV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	BCLAF1-human	DNA	NA	NA			False	2017-05-17	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF593TJL, ENCFF624REB, ENCFF650KWX	5625	ENCODE Processing Pipeline	d302d6e124651bc641b05621e8669fe0		https://www.encodeproject.org/files/ENCFF052YIL/@@download/ENCFF052YIL.bed.gz	hg19	NA			released	s3://encode-public/2017/04/21/356c941c-7eb1-4938-80df-28b8f07b811e/ENCFF052YIL.bed.gz	NA	NA	NA	NA
ENCFF901MRX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR071YVR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/KMT2B-human/	NA	NA	NA	KMT2B-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF042MVW, ENCFF778OSL, ENCFF962BHR	394548	ENCODE Processing Pipeline	d47a6a47504a6e9e190c737e0e8b36f8		https://www.encodeproject.org/files/ENCFF901MRX/@@download/ENCFF901MRX.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/d89c32f6-d54b-4137-abce-d54094e93892/ENCFF901MRX.bed.gz	NA	NA	NA	NA
ENCFF449ITJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR170DNV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	PHB2-human	DNA	NA	NA			False	2018-01-26	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF059FYG, ENCFF567TXV, ENCFF843HVE	29395	ENCODE Processing Pipeline	aa4214966ef0c06f1db3c39a2f54d1cf		https://www.encodeproject.org/files/ENCFF449ITJ/@@download/ENCFF449ITJ.bed.gz	hg19	NA			released	s3://encode-public/2016/09/01/9b63827a-ff02-4683-a142-706862cf289c/ENCFF449ITJ.bed.gz	NA	NA	NA	NA
ENCFF002CKR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BRO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MYBL2-human	DNA	NA	NA			False	2012-02-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			380379	ENCODE Consortium Analysis Working Group	c5191bcbe4f4bbb702b36b3183b75137		https://www.encodeproject.org/files/ENCFF002CKR/@@download/ENCFF002CKR.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/7642a20b-eaac-4afc-bc95-f7db01a0ee5b/ENCFF002CKR.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CKS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BQX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	NFIC-human	DNA	NA	NA			False	2012-02-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			398433	ENCODE Consortium Analysis Working Group	aabd93ffbf4f2819de43a0e55460aa7a		https://www.encodeproject.org/files/ENCFF002CKS/@@download/ENCFF002CKS.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/6c5ee856-873a-4bbe-b39d-d31fb536fd48/ENCFF002CKS.narrowPeak.gz	NA	NA	NA	NA
ENCFF002DAW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DLR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MYC-human	DNA	NA	NA			False	2011-03-17	ENCODE	NA	NA	NA		NA	NA	NA		NA			100578	ENCODE Consortium Analysis Working Group	ae642bb8d94aeb1a968a6ed49bfe082c		https://www.encodeproject.org/files/ENCFF002DAW/@@download/ENCFF002DAW.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/d68ce4b3-bdbc-4b92-a50e-5bec1fb2c6e3/ENCFF002DAW.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CKQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BQW	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MBD4-human	DNA	NA	NA			False	2012-02-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			145803	ENCODE Consortium Analysis Working Group	ac8457119d81e49f3cb820183b3253e3		https://www.encodeproject.org/files/ENCFF002CKQ/@@download/ENCFF002CKQ.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/637c2782-8e85-434f-b2ae-57cd960b9b7a/ENCFF002CKQ.narrowPeak.gz	NA	NA	NA	NA
ENCFF002DCX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DUG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CTCF-human	DNA	NA	NA			False	2011-03-17	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001HNJ, ENCFF001HNK	926597	ENCODE Consortium Analysis Working Group	c001aafca6d6350bc4ee33ec1100574e		https://www.encodeproject.org/files/ENCFF002DCX/@@download/ENCFF002DCX.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/8ab33351-6a03-4e87-b0ac-7e21b4d42d8f/ENCFF002DCX.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CUQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EEM	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	POLR2A-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			458485	ENCODE Consortium Analysis Working Group	ed33898ebaf363c7680ab19e3e78eaef		https://www.encodeproject.org/files/ENCFF002CUQ/@@download/ENCFF002CUQ.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/34494640-9d87-40f7-b902-d5c5cae8e479/ENCFF002CUQ.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CLD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BLV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	SRF-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA		NA	NA	NA		NA			134399	ENCODE Consortium Analysis Working Group	1760268ea624837539649926502c7bfc		https://www.encodeproject.org/files/ENCFF002CLD/@@download/ENCFF002CLD.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/a9d96996-42f0-490e-add2-6905a255a924/ENCFF002CLD.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CDZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000AMA	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CTCF-human	DNA	NA	NA			False	2011-02-10	ENCODE	NA	NA	NA		NA	NA	NA		NA			912727	ENCODE Consortium Analysis Working Group	60297ea056e4f28e80c89fa0a0a7a486		https://www.encodeproject.org/files/ENCFF002CDZ/@@download/ENCFF002CDZ.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/4553271c-8299-4c71-a2d3-6a8cd553129b/ENCFF002CDZ.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CLJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BHR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZBTB33-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA		NA	NA	NA		NA			77169	ENCODE Consortium Analysis Working Group	22533a204f7fd5bbe3e04589e08f711a		https://www.encodeproject.org/files/ENCFF002CLJ/@@download/ENCFF002CLJ.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/0ede3c25-f8a4-4eb6-8281-a87eb9b14e4d/ENCFF002CLJ.narrowPeak.gz	NA	NA	NA	NA
ENCFF002CUZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EEF	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	USF2-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA		NA	NA	NA		NA			164235	ENCODE Consortium Analysis Working Group	e028e4fdc1f2095f924a5811dee5e309		https://www.encodeproject.org/files/ENCFF002CUZ/@@download/ENCFF002CUZ.bed.gz	hg19	NA			archived	s3://encode-public/2014/06/06/3bdc8679-939a-4d82-a053-00c000508c36/ENCFF002CUZ.narrowPeak.gz	NA	NA	NA	NA
